Feature	Gain	Cover	Frequency
canarito44	0.00235029824697534	0.00244926020730933	0.00422291450328834
canarito42	0.0023259523806089	0.00231829511324393	0.0039460020768432
canarito5	0.00231530066069816	0.00192656706095978	0.00380754586362063
canarito34	0.00231198230733383	0.00285682083183124	0.00380754586362063
canarito4	0.0023093129190696	0.00302805630682933	0.00387677397023191
canarito51	0.0023018247571065	0.00277555505886601	0.00387677397023191
canarito58	0.00229996311331747	0.00174313355889719	0.00380754586362063
mrentabilidad_annual	0.00229595154553575	0.00173703169846272	0.00290758047767394
canarito83	0.00229504986033158	0.00176124365291453	0.00422291450328834
canarito52	0.00226931796400053	0.00164740362469679	0.00353063343717549
canarito15	0.00225135197295179	0.00180207772048767	0.00380754586362063
ccallcenter_transacciones_delta1	0.00224741890218117	0.00373989763697341	0.00159224645205954
cliente_antiguedad_lag1	0.00223976397499094	0.00362356182447221	0.00470751124956732
canarito29	0.00222997729102511	0.00236991514437823	0.00408445829006577
mpayroll_delta1	0.00222921711962218	0.00870918634708823	0.00533056420906888
canarito26	0.0022040436418484	0.00212299192684008	0.0039460020768432
canarito74	0.00219719030754657	0.00168162149150024	0.00359986154378678
canarito40	0.00215877395693434	0.00197710147337913	0.00339217722395293
mcuenta_corriente_lag1	0.00215809855216207	0.00225422842558421	0.00366908965039806
canarito32	0.00215172379562031	0.00355737324568784	0.00408445829006577
mtransferencias_recibidas_delta1	0.00214369458284196	0.00386881106350237	0.00359986154378678
ccallcenter_transacciones	0.00213893446499997	0.00369873902254668	0.00186915887850467
canarito50	0.00212758431153378	0.00202252664527296	0.0039460020768432
canarito82	0.00211689209938886	0.00748085621950914	0.00380754586362063
canarito65	0.00207789795260553	0.00315879364871677	0.00380754586362063
canarito16	0.00207066893021549	0.00239892697598051	0.00429214260989962
canarito47	0.00203371930254956	0.00278462718728803	0.00422291450328834
ctarjeta_visa_debitos_automaticos_delta1	0.00200375027591712	0.00951119666242089	0.00152301834544825
canarito60	0.00200091343070521	0.00210549486576842	0.00380754586362063
Visa_mpagospesos_delta1	0.00199514429155191	0.00275270012780788	0.00318449290411907
canarito30	0.00198198169034818	0.00159760371305135	0.00325372101073036
tcallcenter	0.00197617198714344	0.0024120322158872	0.00110764970578055
canarito41	0.00195015627715174	0.0028381869078046	0.00401523018345448
canarito20	0.00194647789909169	0.0018316190759037	0.00332294911734164
canarito89	0.00194123425470483	0.00361996903386492	0.00346140533056421
canarito36	0.00193536780381912	0.00175739653904184	0.00346140533056421
canarito75	0.00192957743838253	0.00233914392720122	0.00373831775700935
canarito88	0.00192718287275441	0.001626053755948	0.00339217722395293
Visa_mfinanciacion_limite_lag1	0.00191828913683073	0.0024785149745681	0.00332294911734164
canarito31	0.00191254559557313	0.00120423584508589	0.00283835237106265
canarito80	0.00190431775436912	0.00178445349778331	0.00339217722395293
canarito8	0.00190378743891364	0.0029235313426901	0.00311526479750779
canarito71	0.00185667773608297	0.00259413146977391	0.00359986154378678
canarito56	0.00185665095517693	0.00275866723487039	0.00311526479750779
Master_mfinanciacion_limite	0.0018501842075475	0.0021864531732934	0.00359986154378678
cplazo_fijo	0.00184981503972958	0.00424366837320425	0.00110764970578055
cliente_antiguedad	0.00184255083798847	0.00280367486110462	0.00401523018345448
Visa_cconsumos_delta1	0.00181237703889269	0.00186691496968282	0.00214607130494981
Visa_mconsumospesos_lag1	0.0018016511394123	0.00240110200928001	0.00387677397023191
ccomisiones_otras_lag1	0.00179680057801795	0.00485868466075891	0.00380754586362063
Visa_mfinanciacion_limite	0.00176691806207843	0.0025489397438625	0.0030460366908965
Visa_mpagospesos_lag1	0.0017606595451239	0.0025407065026293	0.00546902042229145
ctarjeta_visa_transacciones_delta1	0.00175613043691398	0.00445758081048213	0.00152301834544825
Visa_msaldototal_lag1	0.00173093746795647	0.00181468949734212	0.00422291450328834
mcaja_ahorro_dolares_delta1	0.00172627561600958	0.00268369880962572	0.00283835237106265
